review_id,rating,review_text,review_date,helpful,review_len,sentiment,has_duplicates,is_gibberish,is_spam_repetition,is_non_english,is_emoji_spam,is_bad,clean_text
90aa5e00-0c47-455a-b0ec-34603d67b36a,3,helpful,11/23/2025 6:54,1,7,neutral,False,False,False,False,False,False,helpful
2fc70a5a-ac60-4738-a1cf-010f2cc281fc,5,it give good service.,11/25/2025 9:53,0,21,positive,False,False,False,False,False,False,give good service
6f875916-a817-4557-bc61-a265eea365f1,5,Very good and supportive,11/24/2025 14:28,0,24,positive,False,False,False,False,False,False,very good supportive
beb2acb6-d026-4048-9c07-109683ecf89f,5,good app,11/26/2025 19:22,0,8,positive,False,False,False,False,False,False,good
b947364f-f0a0-4238-ad4f-c2cebfdf139f,5,excellent service but to i was unable to use this app,11/23/2025 12:01,0,53,positive,False,False,False,False,False,False,excellent service but unable use
0d590053-48cb-41d1-a791-5419cf93677e,5,My official what'sApp messenger account quick open and verification,11/22/2025 8:32,2,67,positive,False,False,False,False,False,False,official messenger account quick open verification
d333508c-aeae-493e-adac-242edaf443e0,5,I s thewsaf best app that I am using and is looking different with others,11/25/2025 21:50,1,73,positive,False,False,False,False,False,False,thewsaf best using looking different others
ad8b784c-e8c5-4644-9f27-d85a94ced434,5,good experiences with WhatsApp,11/22/2025 17:55,0,30,positive,False,False,False,False,False,False,good experiences
79d24bdc-f92f-40ee-8b1e-cc7622b2ef7d,5,great could do with more languages in the translation side of things though,11/22/2025 5:21,0,75,positive,False,False,False,False,False,False,great could more languages translation side things though
fe16a29f-3a2b-488d-a72d-7ba3e00eb2f0,1,"I've been using it for years but why is WhatsApp having problems this time? The chat I pinned.. doesn't have the pin logo and when I enter the lock chat, it flashes and I can't open it? That's the only chat that doesn't work.",11/23/2025 13:21,0,225,negative,False,False,False,False,False,False,ive using years but problems time chat pinned doesnt pin logo enter lock chat flashes cant open thats only chat doesnt work
dbe0b9d3-7e59-4e08-aaa6-85b7ca1d1d42,5,the World of populer best massage app WhatsApp,11/23/2025 13:48,0,46,positive,False,False,False,False,False,False,world populer best massage
11d193a7-9298-444c-8861-4ebe776697ea,1,Contraction working,11/26/2025 20:45,0,19,negative,False,False,False,False,False,False,contraction working
4e7cd552-de4c-40ce-8c2b-ad07ef814b14,5,Whatsapp is really one of the best communication apps ever.I can't imagine what my social life would be like without WhatsApp but the problem I have with it is the status update.I can't post a video from my gallery to my status without it being terribly BLUR.I always have to send it to someone using HD before resending it to my status and that is frustrating and tiring at the same time. please fix this issue.Whatsapp is really great💯,11/23/2025 2:30,2,437,positive,False,False,False,False,False,False,really one best communication everi cant imagine social life would like without but problem status updatei cant post video gallery status without terribly bluri always send someone using hd resending status frustrating tiring time please fix issuewhatsapp really great
8115b0cb-23da-465b-bbdb-10ec8fe3ca33,5,it's a fast and easy communication app,11/25/2025 5:21,0,38,positive,False,False,False,False,False,False,fast easy communication
12402979-1cd3-44ce-b607-93f88325d1cc,5,"Great app! Easy to use, smooth performance, and helpful features. Definitely worth downloading and using daily.",11/21/2025 20:07,2,111,positive,False,False,False,False,False,False,great easy use smooth performance helpful features definitely worth downloading using daily
c6556f3c-1679-45ac-a078-4087063bda82,1,I can't download anything,11/23/2025 16:28,0,25,negative,False,False,False,False,False,False,cant download anything
4be450e5-c57d-4d84-a2b3-5d39a28b8142,1,"A maze of unnecessary features, cluttered ui, useless channels (with the stupid ""find channels"" section) meta ai in my searchbox like I'm searching for my chats, get tf out of my way..useless community tab, it would've been useful if all groups were on that separate tab but no, let's continue clattering the chats together with it too..and on top of that, let's make it so you can shamelessly tag a 1000 member group in your status..bravo meta for your unrelenting effort towards enshittification",11/24/2025 0:01,2,497,negative,False,False,False,False,False,False,maze unnecessary features cluttered ui useless channels stupid find channels section meta ai searchbox like im searching chats get tf wayuseless community tab wouldve useful groups separate tab but no lets continue clattering chats together tooand top lets make shamelessly tag member group statusbravo meta unrelenting effort towards enshittification
e21f2a5f-5ebd-4105-bc9e-733cb74f7420,5,I love it 👍👍👍,11/25/2025 11:22,0,13,positive,False,False,False,False,False,False,love
e91dfcf5-6eb5-48f0-9ace-49c8dc9b0959,1,My account is blocked and I don't know the reason but there is no option for recovery,11/23/2025 16:00,1,85,negative,False,False,False,False,False,False,account blocked dont know reason but no option recovery
1a272442-3882-4034-9e85-d1e35b5a8dad,3,the app is no longer like it used to be sending messages and vn are now taking time Nd also viewing status,11/22/2025 23:42,0,106,neutral,False,False,False,False,False,False,no longer like used sending messages vn taking time nd also viewing status
6365de76-f7bf-4a0a-8594-0e923c58dabb,5,very nice and usefull,11/26/2025 18:43,0,21,positive,False,False,False,False,False,False,very nice usefull
a20fba50-6558-43e7-8f1b-c83a62848ba7,1,my WhatsApp was been banned 🚫 please 🙏 restore my wathapp,11/21/2025 21:38,0,57,negative,False,False,False,False,False,False,banned please restore wathapp
2cf77e8c-c580-4138-b1eb-5356d3f5e91d,5,Good App,11/24/2025 9:34,0,8,positive,False,False,False,False,False,False,good
a318cf1e-939d-4854-9abf-e043a3088cf4,5,"Best app ever for chatting and calling,,,,,best app after the update,just like it. Good job meta",11/22/2025 23:47,29,96,positive,False,False,False,False,False,False,best ever chatting callingbest updatejust like good job meta
f62f5a92-4ecf-443d-b671-dd1bd03ad359,5,whats should provide documentation and auto crop function as well,11/26/2025 20:00,0,65,positive,False,False,False,False,False,False,whats provide documentation auto crop function well
e8f6ad58-ca30-4f4b-bd89-2acbdd88bac3,5,Improved and hassle free.,11/22/2025 12:02,0,25,positive,False,False,False,False,False,False,improved hassle free
553b2660-cdfc-4ceb-aacd-54dc1e5ec64a,5,Great,11/24/2025 18:26,0,5,positive,False,False,False,False,False,False,great
CMNwrcVW-QEY8-xB5M-Xapm-vzglxzK4pXDD,5,spin institutional unable district troop increasing arm northern top settlement foreign source defense spend sanction game inside tale teaching bowl apartment opening episode congressional painful glance island reputation gain alcohol obvious admit message sink during light revolution retire shit territory strong yield,24/11/2025 09:04,1,320,positive,False,False,False,False,False,False,spin institutional unable district troop increasing arm northern top settlement foreign source defense spend sanction game inside tale teaching bowl apartment opening episode congressional painful glance island reputation gain alcohol obvious admit message sink light revolution retire shit territory strong yield
60958227-f3b0-42dc-a114-fcd42d762503,5,best for using to talk with friends and it has a feature to call friends and have fun together.,11/25/2025 6:49,0,95,positive,False,False,False,False,False,False,best using talk friends feature call friends fun together
e780ceca-fabc-4f8a-8151-3c1d46ce0110,4,"it's good app, but the app glitched for me, and I can no longer open it, nor does it show up as an app on my phone, what do I do. can someone please help, I don't know what to do, I tried everything. And I really did enjoy using this app.",11/26/2025 1:38,0,238,positive,False,False,False,False,False,False,good but glitched no longer open nor show phone someone please help dont know tried everything really enjoy using
RoUK9Tvs-fHKX-0jtD-YQWB-rjnozRmFaksQ,3,die content aim police basic improvement collection information pick offensive badly permit explode probably scale works incident understand destroy wine,23/11/2025 21:14,0,153,neutral,False,False,False,False,False,False,die content aim police basic improvement collection information pick offensive badly permit explode probably scale works incident understand destroy wine
7755b829-a1a1-465d-af9d-79531b6c8452,4,nice apps but not save what'sapp status video . R.Kashyap,11/25/2025 20:49,0,57,positive,False,False,False,False,False,False,nice but not save status video rkashyap
6cbcecd7-6b9e-490d-997a-d52d81cdbf33,4,My experience is Holy to learn more,11/22/2025 20:49,0,35,positive,False,False,False,False,False,False,experience holy learn more
e930dda3-89f3-40ac-8ccf-e2e933b17506,1,it was working efficiently but idk how but today automatically my account was removed I'm restoring again n again but couldn't help it.... I HV 1.1gb backup but still couldn't able to restore...,11/23/2025 21:55,0,194,negative,False,False,False,False,False,False,working efficiently but idk but today automatically account removed im restoring n but couldnt help hv gb backup but still couldnt able restore
7746d886-04b0-40db-9789-653c139b7b48,2,lots of bugs are happening now a days in my WhatsApp I put a status and I found out in between screen in my WhatsApp plz consider my request,11/25/2025 10:05,0,140,negative,False,False,False,False,False,False,lots bugs happening days put status found screen plz consider request
fc7d45b2-1b74-4979-baf9-ecbc32428c8d,1,"Cannot turn off junk notifications. The app incorrectly classifies notifications like ""Hey, you could import your contacts if you really wanted to"" as messages, meaning I can't turn those notifications off without turning everything off. I won't negotiate! Uninstalled. grr!",11/26/2025 10:53,0,274,negative,False,False,False,False,False,False,cannot turn junk notifications incorrectly classifies notifications like hey could import contacts really wanted messages meaning cant turn notifications without turning everything wont negotiate uninstalled grr
4479bff1-a4d4-42ab-a640-1ce6849a4fe9,5,it's a gd app,11/23/2025 22:57,0,13,positive,False,False,False,False,False,False,gd
79632fd9-3bce-4e2f-8892-80d94c188981,5,connecting people,11/22/2025 15:12,0,17,positive,False,False,False,False,False,False,connecting people
77375fbc-92ef-48f7-a937-5280f76a039d,5,it's good,11/23/2025 15:19,0,9,positive,False,False,False,False,False,False,good
3594704b-8e70-41b2-8b94-1b5cffddd236,2,Update is a problem,11/26/2025 1:01,0,19,negative,False,False,False,False,False,False,update problem
d34d7a50-b9ee-41d6-87f6-e28831800111,4,WhatsApp is freaking awesome 🌟 🌟 🌟 🌟!,11/22/2025 23:48,0,37,positive,True,False,False,False,False,False,freaking awesome
d42b6231-e758-4ee0-b5b9-ff2c76bbb497,1,This app doesn't want me to put my numbers,11/26/2025 12:44,0,42,negative,False,False,False,False,False,False,doesnt want put numbers
6c46ca88-ac5f-46f4-8239-2f8fe23476db,5,love the app,11/26/2025 22:00,0,12,positive,False,False,False,False,False,False,love
98c3eb00-1af1-4ea2-9c8a-74b997839fc2,4,Very convenience and efficient.✔️,11/24/2025 22:09,0,33,positive,False,False,False,False,False,False,very convenience efficient
813c87b1-e455-4e07-aae9-6f0e3e512df4,5,Amazing app highly recommend,11/23/2025 5:33,0,28,positive,False,False,False,False,False,False,amazing highly recommend
a1f8e6db-3c08-400c-ae87-027b50fe1412,5,It's nice,11/23/2025 15:46,0,9,positive,False,False,False,False,False,False,nice
f99b1426-6033-469d-a22c-9ff4bca23cf4,5,"experience is great, responds are great and quick and, I love that you are able to see when someone responds r sees your message.",11/21/2025 22:04,23,129,positive,False,False,False,False,False,False,experience great responds great quick love able see someone responds r sees message
e17cf7b2-ff17-4b0a-974d-397a5c94986a,3,No response when I ask for help.,11/22/2025 23:36,0,32,neutral,False,False,False,False,False,False,no response ask help
176f66ab-3e43-434f-b903-d704feea323b,1,Message Delivered and seen timing is showing same everytime. now i send a message which is delivered 2minutes ago but when the person seen the message the delivered time is also changing as the seen time and two times are getting same. please solve this glitch as soon as possible,11/24/2025 16:41,1,280,negative,False,False,False,False,False,False,message delivered seen timing showing everytime send message delivered minutes ago but person seen message delivered time also changing seen time two times getting please solve glitch soon possible
519ed876-f6f9-489d-bd84-2809621882fa,1,The unfortunate thing about the audio and call buttons is that they only lead to accidental audio recordings and unintentionally muting calls. What fat hipster in a cannabis leaf shirt came up with the idea?,11/25/2025 6:54,2,207,negative,False,False,False,False,False,False,unfortunate thing audio call buttons only lead accidental audio recordings unintentionally muting calls fat hipster cannabis leaf shirt came idea
da698d07-9985-4335-8f2a-2aa6563b453a,1,whatsapp Uninstall Because Not Working Whatsapp Code Not Received. This is no help full app,11/26/2025 1:07,1,91,negative,False,False,False,False,False,False,uninstall not working code not received no help full
b883cfe0-ff3f-4654-a463-e9d1a66a074d,2,screen is twitching while i'm typing a msg,11/24/2025 7:43,1,42,negative,False,False,False,False,False,False,screen twitching im typing msg
df0a5e95-0258-4f57-b710-69a7dfa40e34,1,"please do something about disappearing massage. I don't want to delete chat but because of other person activate disappearing massage on so my chat also deleted, why? i want that chat. please please please please just delete chat on disappearing activated mobile.",11/22/2025 15:23,0,263,negative,True,False,False,False,False,False,please something disappearing massage dont want delete chat but person activate disappearing massage chat also deleted want chat please please please please just delete chat disappearing activated mobile
0bd25d85-398e-482a-8542-ff63096d5117,3,still checking it out look forward to seeing what's it all about. this star rating could go up or down depending on what happens. thinking peace spread the word.,11/22/2025 23:15,0,161,neutral,False,False,False,False,False,False,still checking look forward seeing whats star rating could go depending happens thinking peace spread word
6978dc6b-1012-4c45-982d-b686eec9662f,4,Good Work,11/21/2025 20:28,0,9,positive,False,False,False,False,False,False,good work
d5e52c1d-fd45-4ab7-aa31-e8ca8abeef34,5,What's app is very good for using and connect with our friends and family. Meta is also help in study and in other information. I'm satisfied with this app.,11/25/2025 18:15,0,156,positive,False,False,False,False,False,False,whats very good using connect friends family meta also help study information im satisfied
f5a8f0fc-76af-43ed-a560-8f1b077800b6,1,Please provide option to disable meta ai,11/25/2025 10:58,0,40,negative,False,False,False,False,False,False,please provide option disable meta ai
2213651e-c970-4557-96f0-f5cd0c4012c7,5,good app,11/24/2025 4:06,0,8,positive,False,False,False,False,False,False,good
b9f55dbd-8148-4db1-972e-6286f101720a,5,it's good and fun,11/23/2025 5:07,0,17,positive,False,False,False,False,False,False,good fun
4cd14f2b-d009-4f91-9023-1b3a93976975,5,It's super quality.,11/22/2025 2:09,2,19,positive,False,False,False,False,False,False,super quality
cbb59cb6-f345-44e1-9a90-ef00cdb0180a,5,its amazing but it takes long to send status,11/25/2025 23:31,0,44,positive,False,False,False,False,False,False,amazing but takes long send status
84edb3e8-56f8-45fc-b2df-7ec0927a97bb,1,I can't download my personal videos on WhatsApp status and it's soo 😤,11/24/2025 12:34,0,69,negative,False,False,False,False,False,False,cant download personal videos status soo
accd583f-3d3d-4b00-aabd-bbc8eb1dde52,1,"Use Signal instead. Use smoke signals, and it will still be a better way to communicate than this malware of an app.",11/24/2025 13:34,1,116,negative,False,False,False,False,False,False,use signal instead use smoke signals still better way communicate malware
b81cb75c-63f4-495b-b1e7-d2c02b3ab49f,1,whatsapp please remove the option where it need duration for the about info. please the about is a forever thing so it should be our Choice to remove it or not. please remove the duration option for About.,11/25/2025 22:35,0,205,negative,False,False,False,False,False,False,please remove option need duration info please forever thing choice remove not please remove duration option
4992536c-d98a-4e4a-83c0-0359b0838773,5,good app,11/25/2025 23:52,0,8,positive,False,False,False,False,False,False,good
fb6dc949-1e64-45eb-bb8b-aa80960541b0,1,My WhatsApp account has been login me out without my concernt and ask me to write a review morethan 10 times the app is becoming stupid,11/22/2025 1:20,1,135,negative,False,False,False,False,False,False,account login without concernt ask write review morethan times becoming stupid
36d2940d-0bea-4585-93ef-67d153d106dc,5,good app,11/22/2025 23:03,0,8,positive,False,False,False,False,False,False,good
f96efe01-df13-4436-90ad-a74e70412777,1,Why I want to call.. every time problem can you fix,11/22/2025 19:01,0,51,negative,False,False,False,False,False,False,want call every time problem fix
02bb021c-a7a1-413f-93d9-14c9cebd8c0b,3,palese add a feature Search history number I wanna search history total number,11/21/2025 20:23,0,78,neutral,False,False,False,False,False,False,palese add feature search history number wanna search history total number
d3bf3dc8-f103-4d83-901c-cc988f696af7,4,blocked why,11/22/2025 0:35,0,11,positive,False,False,False,False,False,False,blocked
77ecfc57-dcbf-48a9-8e99-ad9767ccf220,5,theek hai,11/22/2025 21:23,0,9,positive,False,False,False,False,False,False,theek hai
a9e1c392-7fb9-4ccc-893d-7ce1675b1734,5,how earn money From Whatsapp,11/26/2025 19:37,0,28,positive,False,False,False,False,False,False,earn money
1ce4926d-9182-41ce-b5aa-39dcf6953b49,5,very nice and comfortable,11/23/2025 14:43,0,25,positive,False,False,False,False,False,False,very nice comfortable
99d6d365-0c6b-44cd-bb39-74248c1f699b,5,Great app,11/23/2025 5:35,0,9,positive,False,False,False,False,False,False,great
252a66b1-a8e7-4e1d-b7e4-d21ea5b36a07,5,is one of the most wonderful app to use for messaging,11/22/2025 0:07,1,53,positive,False,False,False,False,False,False,one most wonderful use messaging
4c03569d-75a7-4d7e-8f11-56ed86eb5617,1,This account can no longer use WhatsApp Business Recent activity on this account does not follow the WhatsApp Business Terms of Service on sending spam or other impermissible communications. This account's business info and chats are still on this device.,11/26/2025 14:52,0,255,negative,False,False,False,False,False,False,account no longer use business recent activity account not follow business terms service sending spam impermissible communications accounts business info chats still device
5f8d6252-4cb5-423b-a209-71a57ef02810,5,Very graceful app,11/23/2025 15:09,0,17,positive,False,False,False,False,False,False,very graceful
b7cbece5-a034-41e6-81c6-4607b486b4ab,5,good using app no any type of spam,11/22/2025 17:35,0,34,positive,False,False,False,False,False,False,good using no type spam
c7d48b31-f999-4559-bc08-e6f070a91772,5,miss behave app,11/23/2025 14:13,0,15,positive,False,False,False,False,False,False,miss behave
ed68e1a3-96d9-4e90-9ecc-7d84f7c66bfa,1,the backup restore is random,11/23/2025 21:34,0,28,negative,False,False,False,False,False,False,backup restore random
3da5ec59-73cf-4c04-838e-9b4ea821edfd,5,Thanks for you,11/26/2025 3:17,0,14,positive,False,False,False,False,False,False,thanks
e9628dca-cfa1-4507-af7d-1fb83dd6bf09,1,"I don't know what's the problem but, until now it's loading",11/23/2025 17:56,0,59,negative,False,False,False,False,False,False,dont know whats problem but loading
7c978414-ed78-4457-9991-7fc210647528,4,search option is not working in New List Creation.,11/23/2025 17:01,0,50,positive,False,False,False,False,False,False,search option not working new list creation
5a42244c-4e4c-4df1-ae4f-112bef2d2724,5,good app,11/25/2025 1:04,0,8,positive,False,False,False,False,False,False,good
17866a53-a268-4894-92cf-4a821d42b16a,5,nice this app for all over the world,11/24/2025 23:10,0,36,positive,False,False,False,False,False,False,nice world
438db154-44f0-45b5-9fce-9732855ba4ba,1,please roll back the msg limit on broadcast list.Why it has been only rolled out for Android users and not for apple?,11/26/2025 17:42,0,117,negative,False,False,False,False,False,False,please roll back msg limit broadcast listwhy only rolled android users not apple
96969a1a-f81b-4d4a-bd9f-054ed26543d3,1,Lost my 11 year chat history because WhatsApp couldn't restore it from a backup.,11/23/2025 0:42,0,80,negative,False,False,False,False,False,False,lost year chat history couldnt restore backup
21f27c5f-e389-44e0-a285-42cb47d8962f,5,It is very good App It is very important our daily life time it is use to send message and revise message,11/22/2025 5:50,0,105,positive,False,False,False,False,False,False,very good very important daily life time use send message revise message
9cd628d5-ba99-4103-afb7-2c6ba2a91b6a,5,great app and secure too!,11/24/2025 5:35,0,25,positive,False,False,False,False,False,False,great secure too
f5c8435c-67da-46b4-881e-b6e81b1f65be,5,veryniceWhatsAppapp,11/22/2025 18:57,0,19,positive,False,False,False,False,False,False,verynicewhatsappapp
fac87de3-c27b-4ad7-b4c6-c959c57b3b3f,5,"I'm thoroughly impressed with the results I've been able to have, using the WhatsApp. Connecting with family members & friends too far away to personally connect with a regular basis, has been amazing. Thank you.",11/23/2025 6:23,4,212,positive,False,False,False,False,False,False,im thoroughly impressed results ive able using connecting family members friends too far away personally connect regular basis amazing thank
1703ec6b-1fa6-4587-993f-f8b9d58916ea,1,"after 2 last update, i can't mute a few contact number like usually. just fix the bugs, not for useful features.",11/25/2025 7:01,0,112,negative,False,False,False,False,False,False,last update cant mute few contact number like usually just fix bugs not useful features
e7671aaa-e8bc-44e9-b900-07993e039e15,1,there is so many song are not added,11/22/2025 20:37,0,35,negative,False,False,False,False,False,False,many song not added
04d8aa43-4ccf-4903-8c7b-aeb78d8f474a,1,factually not impressed,11/23/2025 23:16,0,23,negative,False,False,False,False,False,False,factually not impressed
aa0d4162-ca9f-45df-b1f1-1fbc732f8e1c,4,Not bad although still needs improvement,11/22/2025 1:36,1,40,positive,False,False,False,False,False,False,not bad although still needs improvement
b9fddd78-a823-41ed-9a06-022911669fef,5,best 💯💯💯when chatting💬 or post status,11/24/2025 17:56,0,37,positive,False,False,False,False,False,False,best chatting post status
34429a3b-533f-482a-b6e6-4bfa216d9f61,5,The best,11/25/2025 22:05,0,8,positive,False,False,False,False,False,False,best
9fab74b9-aef8-4fab-919b-0c1133980835,1,"1. Youtube link thumbnail not loading from the first try in whatsapp status 
2. Remove meta ai button from home screen 
3. Images are being sent in low quality",11/25/2025 20:10,0,159,negative,False,False,False,False,False,False,youtube link thumbnail not loading first try status remove meta ai button home screen images sent low quality
VtuTtTlT-9ITH-7zfD-Svm9-78SJS6ZGAXLH,4,wine embrace investigate regime stone composition sector guilty fate gender hungry perception everybody subject license cable master audience complain mood planning perception jump have get sea professor especially shopping horse watch joy oh volume unfortunately extremely fine half surprised staff write fall user investigator athlete their scared strengthen majority celebrate stream currently anticipate test warn impression engage horizon assault abroad criminal scandal concern e-mail fifth unable in,21/11/2025 03:48,1,506,positive,False,False,False,False,False,False,wine embrace investigate regime stone composition sector guilty fate gender hungry perception everybody subject license cable master audience complain mood planning perception jump get sea professor especially shopping horse watch joy oh volume unfortunately extremely fine half surprised staff write fall user investigator athlete scared strengthen majority celebrate stream currently anticipate test warn impression engage horizon assault abroad criminal scandal concern email fifth unable
c48b9a8c-db44-431a-8c3d-88a87a8eff40,5,it's nice,11/24/2025 8:52,0,9,positive,False,False,False,False,False,False,nice
d61e07c5-746a-4916-bf30-df9b510abd42,5,I am struggling to download whatsapp,11/25/2025 14:52,0,36,positive,False,False,False,False,False,False,struggling download
4b546feb-c801-4399-848d-13cc87d6bd71,5,very Good sarvice nice,11/24/2025 18:02,0,22,positive,False,False,False,False,False,False,very good sarvice nice
801cf6a2-cd35-47a1-bf57-55325ec48fb3,4,"I need the same features to preview the chat while holding the chat, just like on the iPhone. This feature is already available in Telegram for Android.",11/25/2025 21:03,1,152,positive,False,False,False,False,False,False,need features preview chat holding chat just like iphone feature already available telegram android
3c15c238-b2a9-4859-9af5-4c414713a532,2,everybody please don't download this app because very cheap app total total time waste data waste,11/24/2025 1:17,0,97,negative,True,False,False,False,False,False,everybody please dont download very cheap total total time waste data waste
d7fb8c8b-c3f5-4dd1-b235-aae3aef05516,3,its a bit slow.,11/24/2025 14:48,0,15,neutral,False,False,False,False,False,False,bit slow
b84c04b0-08b0-4437-be6b-d0474957080c,1,whatsapp calling camera access issues in samsung s24,11/24/2025 16:00,2,52,negative,False,False,False,False,False,False,calling camera access issues samsung
cA0HZAWg-KnR0-jMjy-TeWJ-jDqkzSJTEJJT,1,vary occupy dining clear beach catch stomach gear patient stability hit however football terror Irish professor cabinet fighting celebrity conflict explore chocolate fuel lung resist run awareness selection group performance shift actually,25/11/2025 04:10,1,239,negative,False,False,False,False,False,False,vary occupy dining clear beach catch stomach gear patient stability hit however football terror irish professor cabinet fighting celebrity conflict explore chocolate fuel lung resist run awareness selection group performance shift actually
9fb5a468-1bd9-448b-a7dd-06e5cbef6ca0,1,"WhatsApp ka serious bug hai. Ek hi phone me do alag WhatsApp accounts chalane par chats aur groups mix ho gaye, jo WhatsApp ki hi glitch thi. Fir WhatsApp ne galti se mera account baar-baar ban kar diya, jabki main sirf official app use karta hoon. Review karne par unban kar dete hain, phir 1–2 din me dubara ban. Yeh bahut frustrating aur business-loss wala issue hai. Please don't use this application.",11/22/2025 0:09,0,405,negative,False,False,False,False,False,False,ka serious bug hai ek hi phone alag accounts chalane par chats aur groups mix ho gaye jo ki hi glitch thi fir ne galti se mera account baarbaar ban kar diya jabki main sirf official use karta hoon review karne par unban kar dete hain phir din dubara ban yeh bahut frustrating aur businessloss wala issue hai please dont use application
1c2a9a6a-faa7-43ed-a318-e85b8d4a5a11,5,very good I like the app it very supportive,11/22/2025 20:40,0,43,positive,False,False,False,False,False,False,very good like very supportive
cc029d9c-9146-4e14-9858-a33340ed137b,5,This app is very useful all forms of every media_related communication 👏.,11/26/2025 14:39,0,73,positive,False,False,False,False,False,False,very useful forms every mediarelated communication
3eca071a-5994-4c62-bd4e-20f11a257f39,3,whatsapp banned problem Dear WhatsApp I am facing a problem WhatsApp account is not opening my account please solve this problem I have facing this issue in my WhatsApp This account can no longer use WhatsApp as possible fix it.,11/22/2025 18:45,0,228,neutral,False,False,False,False,False,False,banned problem dear facing problem account not opening account please solve problem facing issue account no longer use possible fix
IlpVo4QI-GP5M-7zKZ-ZtKM-OblJihGkHXth,5,who PC justice substance coat celebrity careful nose prepare monitor ie sequence hall youth chain book gate anyone fuel just bear transform creation incorporate patient celebrate factor and bomb connect stage majority spring particular presentation patch Irish nomination threaten tobacco being candidate distance egg truth Spanish issue memory burden try serve wife cross usually fortune wait vulnerable besides goal local writing crew oven comparison universal protein fire imagination British,24/11/2025 02:55,0,495,positive,False,False,False,False,False,False,pc justice substance coat celebrity careful nose prepare monitor ie sequence hall youth chain book gate anyone fuel just bear transform creation incorporate patient celebrate factor bomb connect stage majority spring particular presentation patch irish nomination threaten tobacco candidate distance egg truth spanish issue memory burden try serve wife cross usually fortune wait vulnerable besides goal local writing crew oven comparison universal protein fire imagination british
4d288ce6-e921-4209-987f-4da3687800c3,5,registration number problem a rahe hai,11/26/2025 8:46,0,38,positive,False,False,False,False,False,False,registration number problem rahe hai
2f0e596d-7e19-48a6-8272-903e87090a11,1,I just discovered a bug in WhatsApp.,11/25/2025 21:06,0,36,negative,False,False,False,False,False,False,just discovered bug
fd546361-2514-4821-8612-e07674cd5985,4,"I don't like the new option of read all chat, if I mistakenly tap on it, I won't be able to see who massaged me",11/22/2025 5:46,0,111,positive,False,False,False,False,False,False,dont like new option read chat mistakenly tap wont able see massaged
cf936c9c-5d6b-4961-a654-231507028023,5,good app,11/23/2025 18:45,0,8,positive,False,False,False,False,False,False,good
afb19ae3-dc1f-4f18-a80b-b1853caa4fb9,1,loading issue,11/22/2025 23:31,0,13,negative,False,False,False,False,False,False,loading issue
56c1bd93-0dc6-44d0-9693-84e7301690d6,1,My WhatsApp account is closed and I can't even not verify And the account has been blocked again and again and has not even been verified.,11/26/2025 18:36,0,138,negative,False,False,False,False,False,False,account closed cant even not verify account blocked not even verified
3251264a-4458-4478-86e3-561ed6cb9f46,5,Please help me with Sim swap activation,11/22/2025 13:13,2,39,positive,False,False,False,False,False,False,please help sim swap activation
2193a334-70b3-49bc-8566-973982fb011e,5,easy to go I love this app,11/25/2025 1:07,0,26,positive,False,False,False,False,False,False,easy go love
de398be7-8e52-4198-bbd4-066d5e6ac0bb,1,where is the scroll option for contact list,11/24/2025 19:11,305,43,negative,False,False,False,False,False,False,scroll option contact list
b6b56975-b76e-4811-943e-0c56d1a2b5e6,1,"worst update. first of all send photo before edit, but now directly send the photo.",11/25/2025 9:56,0,83,negative,False,False,False,False,False,False,worst update first send photo edit but directly send photo
2ae88b89-8fcb-4961-98da-e2f9942f5352,5,my app is not working,11/23/2025 18:18,0,21,positive,False,False,False,False,False,False,not working
88133457-fe8c-4288-a3ab-12bff9dd1e78,5,thank you WhatsApp 😊,11/25/2025 18:20,0,20,positive,False,False,False,False,False,False,thank
236e32e3-6a99-46b0-8289-6011727201f3,1,please whatsapp Team unbanned my WhatsApp number,11/26/2025 18:30,0,48,negative,False,False,False,False,False,False,please team unbanned number
72c3ea48-ffc6-430b-bba7-e28a091b533d,1,me and thousands more facing lag in chat theme,11/21/2025 22:43,2,46,negative,False,False,False,False,False,False,thousands more facing lag chat theme
d5c76661-f220-4795-a527-06202a3001a4,1,People's statuses get saved in my phone and I don't know where to turn off this option. I looked for the status automatically save option but couldn't find it after trying a lot. please help me !!!,11/26/2025 13:02,0,197,negative,False,False,False,False,False,False,peoples statuses get saved phone dont know turn option looked status automatically save option but couldnt find trying lot please help
94e4b6ee-209f-4e69-9497-30a9ae57540a,1,known s days what's app not responding,11/23/2025 22:24,0,38,negative,False,False,False,False,False,False,known days whats not responding
3642ef4a-9ab4-4915-a5a5-9c4756bae903,1,new glitch is there.....even after seeing someone's status still it is showing like it's a new update status,11/23/2025 18:11,0,108,negative,False,False,False,False,False,False,new glitch thereeven seeing someones status still showing like new update status
d57361d7-bbe1-442a-9385-54ec4f288d9b,5,very good service for the best punjabi in this country 🇺🇸,11/25/2025 21:41,0,57,positive,False,False,False,False,False,False,very good service best punjabi country
f77ac74a-84fa-44cb-8bb2-81a3eec2b771,5,my WhatsApp verification code not come,11/25/2025 12:49,0,38,positive,False,False,False,False,False,False,verification code not come
